time,X,Y,Z,psi,Xdot,Ydot,Zdot,xdot,ydot,zdot,Omega_0,Omega_1,Omega_2,Omega_3,Fx_0,Fx_1,Fx_2,Fx_3,Fy_0,Fy_1,Fy_2,Fy_3,Kappa_0,Kappa_1,Kappa_2,Kappa_3,Alpha_0,Alpha_1,Alpha_2,Alpha_3
8.473491,33.323848,13.951967,0.046155,2.771456,-7.283823,7.291798,0.002895,9.426179,-4.167920,0.002403,32.072739,29.167309,41.975372,59.163303,-67.030767,-8.769164,2920.457018,2401.181114,-4534.941254,-1566.370228,-3537.469205,-985.455877,-0.001442,-0.001237,0.370774,1.125653,0.126237,0.180793,0.446815,0.484323
8.475046,33.312514,13.963303,0.046160,2.772314,-7.291743,7.285744,0.002884,9.427796,-4.167522,0.002851,32.079606,29.161378,42.039810,59.370982,-66.858333,-8.335212,2925.719416,2404.748147,-4531.760633,-1567.436103,-3528.359837,-980.356960,-0.001443,-0.001190,0.372324,1.133331,0.126253,0.180810,0.446874,0.484591
8.475908,33.306228,13.969580,0.046162,2.772792,-7.296129,7.282392,0.002878,9.428686,-4.167326,0.003098,32.083392,29.157999,42.075512,59.486410,-66.816258,-8.123162,2928.616948,2406.696095,-4529.981152,-1568.008805,-3523.345760,-977.542716,-0.001444,-0.001167,0.373182,1.137600,0.126262,0.180820,0.446909,0.484743
8.476770,33.299938,13.975854,0.046165,2.773272,-7.300513,7.279042,0.002873,9.429571,-4.167149,0.003344,32.087177,29.154560,42.111212,59.602088,-66.805301,-7.928948,2931.501049,2408.624018,-4528.195106,-1568.569969,-3518.355547,-974.736331,-0.001446,-0.001146,0.374041,1.141881,0.126271,0.180830,0.446946,0.484896
8.478466,33.287543,13.988200,0.046169,2.774220,-7.309153,7.272456,0.002863,9.431313,-4.166852,0.003825,32.097809,29.148339,42.181491,59.830589,-80.939527,-10.654648,2937.137458,2412.361372,-4529.016893,-1570.428988,-3508.600523,-969.234068,-0.002251,-0.002099,0.375729,1.150340,0.118993,0.175213,0.447024,0.485205
8.480000,33.276328,13.999348,0.046174,2.775081,-7.316970,7.266511,0.002854,9.432886,-4.166639,0.004257,32.117045,29.144843,42.244994,60.037952,-103.500434,-15.878352,2942.179084,2415.673614,-4535.664273,-1573.111393,-3499.866382,-964.287926,-0.002512,-0.002714,0.377251,1.158021,0.113505,0.170976,0.447100,0.485490
8.481845,33.262823,14.012745,0.046179,2.776124,-7.326373,7.259356,0.002844,9.434761,-4.166444,0.004772,32.149099,29.143549,42.321357,60.288438,-109.700690,-19.991608,2948.177136,2419.577292,-4545.723190,-1576.666406,-3489.465946,-958.372203,-0.002032,-0.002758,0.379079,1.167310,0.111270,0.169255,0.447197,0.485843
8.484551,33.242976,14.032378,0.046187,2.777666,-7.340190,7.248861,0.002831,9.437500,-4.166287,0.005520,32.188242,29.143607,42.433361,60.658104,-86.393292,-20.275829,2956.848365,2425.146806,-4557.540441,-1581.277043,-3474.417972,-949.757596,-0.001297,-0.002418,0.381752,1.181035,0.110494,0.168665,0.447354,0.486378
8.487258,33.223091,14.051983,0.046194,2.779223,-7.354036,7.238384,0.002819,9.440234,-4.166294,0.006258,32.207693,29.142436,42.545312,61.030328,-66.167244,-17.580229,2965.365272,2430.522725,-4564.414640,-1584.948050,-3459.634489,-941.220372,-0.001105,-0.002027,0.384413,1.194872,0.110408,0.168613,0.447527,0.486936
8.490000,33.202903,14.071820,0.046202,2.780816,-7.368072,7.227782,0.002808,9.442975,-4.166473,0.006995,32.217629,29.138643,42.658681,61.410128,-63.094842,-14.604557,2973.852870,2435.771610,-4567.278403,-1587.884287,-3444.931447,-932.647570,-0.001208,-0.001703,0.387102,1.209010,0.110412,0.168636,0.447719,0.487522
8.493568,33.176585,14.097580,0.046212,2.782911,-7.386310,7.214000,0.002796,9.446463,-4.166972,0.007935,32.231891,29.130138,42.806018,61.908222,-67.259344,-11.544995,2984.708104,2442.311017,-4567.073404,-1590.863989,-3426.214130,-921.609645,-0.001302,-0.001398,0.390595,1.227585,0.110432,0.168684,0.447995,0.488317
8.500000,33.128967,14.143904,0.046230,2.786756,-7.419114,7.189192,0.002777,9.452514,-4.168649,0.009574,32.263873,29.107899,43.071081,62.817968,-68.567184,-8.187213,3003.752556,2453.309518,-4561.337561,-1594.721587,-3393.585385,-902.026407,-0.001288,-0.001072,0.396881,1.261610,0.110460,0.168790,0.448571,0.489841
8.500720,33.123625,14.149079,0.046232,2.787191,-7.422780,7.186419,0.002775,9.453172,-4.168900,0.009753,32.267521,29.105004,43.100692,62.920730,-68.328066,-7.944853,3005.839484,2454.478676,-4560.459764,-1595.064745,-3390.020629,-899.859989,-0.001285,-0.001048,0.397583,1.265461,0.110462,0.168803,0.448641,0.490019
8.501440,33.118280,14.154252,0.046234,2.787628,-7.426444,7.183647,0.002773,9.453826,-4.169164,0.009931,32.271123,29.102054,43.130291,63.023685,-68.132047,-7.721076,3007.916878,2455.635953,-4559.562222,-1595.395490,-3386.472834,-897.698659,-0.001284,-0.001026,0.398285,1.269321,0.110464,0.168817,0.448713,0.490199
8.502620,33.109509,14.162730,0.046237,2.788347,-7.432456,7.179107,0.002770,9.454899,-4.169625,0.010220,32.278283,29.097389,43.178805,63.192938,-76.579733,-9.169265,3011.301659,2457.508423,-4560.052983,-1596.346787,-3380.691505,-894.165376,-0.001859,-0.001719,0.399434,1.275668,0.104765,0.164470,0.448834,0.490496
8.503801,33.100730,14.171203,0.046241,2.789068,-7.438477,7.174572,0.002767,9.455973,-4.170119,0.010508,32.290937,29.093844,43.227287,63.362711,-96.053579,-13.287826,3014.656461,2459.349913,-4564.458552,-1598.142082,-3374.956619,-890.646162,-0.002213,-0.002330,0.400580,1.282037,0.099264,0.160273,0.448957,0.490797
8.504982,33.091945,14.179671,0.046244,2.789792,-7.444498,7.170034,0.002764,9.457038,-4.170642,0.010793,32.309917,29.091886,43.275739,63.533004,-109.276055,-17.184799,3017.980952,2461.161387,-4570.430751,-1600.332127,-3369.268257,-887.141130,-0.002063,-0.002511,0.401725,1.288431,0.096693,0.158322,0.449084,0.491103
8.507714,33.071587,14.199245,0.046251,2.791480,-7.458439,7.159527,0.002757,9.459477,-4.171966,0.011444,32.355239,29.090678,43.387766,63.929066,-96.892206,-20.238191,3025.561631,2465.242406,-4583.106205,-1605.134899,-3356.281541,-879.084642,-0.001279,-0.002321,0.404366,1.303321,0.094727,0.156859,0.449389,0.491826
8.510000,33.054521,14.215604,0.046258,2.792905,-7.470128,7.150742,0.002751,9.461508,-4.173205,0.011979,32.378577,29.089984,43.481428,64.262623,-73.183263,-18.530850,3031.783405,2468.538647,-4590.447503,-1608.370283,-3345.606141,-872.402108,-0.000945,-0.001975,0.406567,1.315877,0.094496,0.156722,0.449657,0.492449
8.513468,33.028584,14.240379,0.046267,2.795087,-7.487877,7.137430,0.002741,9.464552,-4.175321,0.012773,32.394334,29.085512,43.623374,64.772256,-62.536094,-14.401722,3041.022764,2473.332445,-4596.272582,-1611.948598,-3329.750321,-862.370619,-0.001022,-0.001528,0.409893,1.335090,0.094440,0.156747,0.450086,0.493423
8.516936,33.002586,14.265109,0.046277,2.797296,-7.505606,7.124119,0.002732,9.467504,-4.177726,0.013546,32.408765,29.076689,43.765169,65.286315,-68.103121,-10.963887,3050.056277,2477.890348,-4597.740687,-1614.368033,-3314.284775,-852.465758,-0.001139,-0.001218,0.413216,1.354512,0.094435,0.156820,0.450545,0.494433
8.520000,32.979564,14.286919,0.046285,2.799269,-7.521243,7.112359,0.002723,9.470024,-4.180096,0.014209,32.425339,29.066123,43.890311,65.744181,-69.976034,-8.846572,3057.879727,2481.732515,-4596.998594,-1615.860014,-3300.923382,-843.819632,-0.001126,-0.001033,0.416151,1.371849,0.094429,0.156891,0.450974,0.495354
8.522386,32.961605,14.303878,0.046292,2.800820,-7.533402,7.103206,0.002716,9.471931,-4.182103,0.014713,32.438562,29.056617,43.987660,66.103103,-69.260495,-7.663570,3063.864922,2484.608236,-4595.677060,-1616.730037,-3290.704546,-837.155443,-0.001107,-0.000930,0.418437,1.385463,0.094422,0.156950,0.451324,0.496091
8.524772,32.943616,14.320815,0.046298,2.802384,-7.545547,7.094056,0.002708,9.473790,-4.184254,0.015206,32.451280,29.046303,44.084926,66.464122,-68.661361,-6.776801,3069.750848,2487.386585,-4593.960301,-1617.414778,-3280.640157,-830.551313,-0.001104,-0.000853,0.420722,1.399178,0.094413,0.157012,0.451688,0.496844
8.526456,32.930903,14.332755,0.046303,2.803495,-7.554128,7.087610,0.002703,9.475094,-4.185861,0.015547,32.465514,29.039839,44.153526,66.720182,-91.158148,-11.155451,3073.839904,2489.291448,-4594.682099,-1619.217003,-3273.627778,-825.927216,-0.001910,-0.002038,0.422331,1.408913,0.083561,0.148829,0.451953,0.497385
8.528140,32.918175,14.344685,0.046307,2.804612,-7.562713,7.081167,0.002697,9.476383,-4.187537,0.015884,32.492269,29.036426,44.222094,66.977287,-110.644662,-17.000375,3077.869859,2491.152950,-4595.586615,-1622.256842,-3266.690608,-821.334351,-0.001656,-0.002251,0.423938,1.418697,0.080003,0.146180,0.452225,0.497934
8.530000,32.904097,14.357851,0.046312,2.805854,-7.572194,7.074050,0.002690,9.477784,-4.189469,0.016249,32.523999,29.035110,44.297811,67.262538,-99.297011,-19.200270,3082.255463,2493.162886,-4595.088911,-1625.466278,-3259.111472,-816.297022,-0.001087,-0.002096,0.425712,1.429565,0.078761,0.145293,0.452533,0.498552
8.531860,32.890002,14.371005,0.046317,2.807103,-7.581686,7.066943,0.002683,9.479176,-4.191491,0.016609,32.545051,29.034127,44.373500,67.549056,-76.893132,-18.291534,3086.568223,2495.127041,-4593.893993,-1628.135004,-3251.620705,-811.298992,-0.000779,-0.001831,0.427482,1.440490,0.078397,0.145076,0.452849,0.499180
8.534202,32.872236,14.387541,0.046323,2.808687,-7.593644,7.058012,0.002674,9.480911,-4.194164,0.017054,32.557902,29.031446,44.468733,67.911448,-63.550631,-15.542069,3091.890426,2497.538443,-4592.085125,-1630.721841,-3242.318037,-805.066267,-0.000789,-0.001510,0.429707,1.454323,0.078269,0.145055,0.453259,0.499985
8.537828,32.844667,14.413109,0.046333,2.811164,-7.612143,7.044188,0.002660,9.483508,-4.198580,0.017724,32.572829,29.023065,44.616188,68.476586,-67.216776,-11.313424,3099.919407,2501.159521,-4588.758387,-1633.437008,-3228.167879,-795.542698,-0.000948,-0.001137,0.433156,1.475936,0.078217,0.145145,0.453921,0.501263
8.540000,32.828120,14.428401,0.046339,2.812662,-7.623205,7.035905,0.002650,9.485002,-4.201384,0.018114,32.584599,29.015875,44.704514,68.817372,-70.501663,-9.383627,3104.614197,2503.272281,-4586.628433,-1634.520481,-3219.826836,-789.913587,-0.000955,-0.000985,0.435226,1.488995,0.078200,0.145214,0.454332,0.502047
8.547041,32.774317,14.477848,0.046357,2.817592,-7.658964,7.009049,0.002618,9.489528,-4.211293,0.019324,32.624998,28.985930,44.990761,69.935274,-69.179820,-5.784024,3119.228684,2507.405640,-4579.638759,-1636.585115,-3193.376922,-777.766560,-0.000909,-0.000706,0.441958,1.500000,0.078129,0.145456,0.455744,0.504681
8.547636,32.769758,14.482019,0.046359,2.818014,-7.661980,7.006778,0.002615,9.489888,-4.212188,0.019423,32.628246,28.983058,45.014939,70.030791,-68.958610,-5.619688,3120.420050,2507.546151,-4579.042328,-1636.689364,-3191.179879,-777.343349,-0.000910,-0.000693,0.442528,1.500000,0.078122,0.145477,0.455868,0.504910
8.548231,32.765198,14.486188,0.046360,2.818437,-7.664999,7.004509,0.002612,9.490249,-4.213092,0.019521,32.631852,28.980236,45.039112,70.126486,-73.695100,-6.440529,3121.603991,2507.685944,-4577.294057,-1637.037213,-3188.988476,-776.997662,-0.001285,-0.001230,0.443098,1.500000,0.073030,0.141685,0.455994,0.505140
8.549013,32.759203,14.491663,0.046363,2.818993,-7.668968,7.001532,0.002609,9.490725,-4.214295,0.019648,32.638966,28.976998,45.070858,70.252471,-87.692972,-9.217404,3123.147014,2507.868467,-4571.278254,-1638.033165,-3186.118494,-776.649788,-0.001509,-0.001656,0.443845,1.500000,0.068664,0.138446,0.456160,0.505443
8.550000,32.751634,14.498569,0.046365,2.819698,-7.673975,6.997778,0.002604,9.491317,-4.215840,0.019808,32.652682,28.973997,45.110896,70.411881,-103.103431,-13.048818,3125.074253,2508.097032,-4558.669008,-1639.713037,-3182.511255,-776.363539,-0.001470,-0.001905,0.444789,1.500000,0.065483,0.136105,0.456372,0.505828
8.551822,32.737643,14.511314,0.046370,2.821004,-7.683204,6.990860,0.002595,9.492382,-4.218772,0.020098,32.683271,28.970976,45.184748,70.707467,-103.634643,-17.368571,3128.576854,2508.515313,-4529.565037,-1643.028236,-3175.890723,-776.206955,-0.001007,-0.001932,0.446534,1.500000,0.062921,0.134268,0.456769,0.506546
8.554125,32.719936,14.527403,0.046376,2.822666,-7.694860,6.982153,0.002583,9.493696,-4.222634,0.020457,32.711525,28.968903,45.277901,71.083222,-77.342649,-17.701529,3132.891542,2509.044317,-4493.776782,-1646.705662,-3167.597411,-776.549487,-0.000589,-0.001671,0.448738,1.500000,0.062044,0.133722,0.457285,0.507466
8.556428,32.702202,14.543472,0.046382,2.824340,-7.706508,6.973483,0.002571,9.494979,-4.226663,0.020808,32.724006,28.965936,45.370851,71.461315,-62.411896,-15.276738,3137.065506,2509.588765,-4465.575361,-1649.551785,-3159.384378,-777.335636,-0.000613,-0.001378,0.450941,1.500000,0.061849,0.133693,0.457813,0.508399
8.560000,32.674641,14.568358,0.046391,2.826961,-7.724531,6.960062,0.002553,9.496861,-4.233206,0.021339,32.738785,28.957400,45.514724,72.052242,-67.954994,-11.151682,3143.251781,2510.507565,-4435.156875,-1652.696588,-3146.776812,-779.148996,-0.000774,-0.001042,0.454365,1.500000,0.061761,0.133821,0.458658,0.509870
8.563572,32.647017,14.593196,0.046400,2.829610,-7.742493,6.946642,0.002534,9.498594,-4.240079,0.021854,32.759687,28.944774,45.658406,72.648407,-71.319746,-8.321966,3149.099089,2511.547737,-4415.655778,-1654.889212,-3134.281094,-781.450946,-0.000741,-0.000846,0.457803,1.500000,0.061704,0.133983,0.459531,0.511372
8.568182,32.611272,14.625178,0.046412,2.833070,-7.765607,6.929311,0.002510,9.500632,-4.249412,0.022499,32.786040,28.924876,45.843876,73.425104,-68.295760,-6.393872,3156.164289,2513.065110,-4399.172116,-1657.114445,-3118.248028,-784.873292,-0.000712,-0.000718,0.462267,1.500000,0.061617,0.134200,0.460698,0.513355
8.570000,32.597145,14.637771,0.046416,2.834448,-7.774706,6.922469,0.002500,9.501375,-4.253234,0.022747,32.795657,28.916355,45.917106,73.733630,-68.318899,-5.975897,3158.808870,2513.710620,-4394.226281,-1657.925540,-3111.941255,-786.324480,-0.000724,-0.000691,0.464036,1.500000,0.061579,0.134288,0.461171,0.514151
8.571217,32.587681,14.646191,0.046419,2.835374,-7.780797,6.917899,0.002494,9.501863,-4.255844,0.022911,32.804617,28.911062,45.966152,73.940765,-83.008482,-8.860443,3160.535639,2514.155207,-4369.976663,-1659.368215,-3107.723913,-787.320183,-0.001162,-0.001526,0.465223,1.500000,0.052670,0.127772,0.461492,0.514688
8.572434,32.578209,14.654606,0.046422,2.836303,-7.786878,6.913353,0.002488,9.502339,-4.258515,0.023072,32.820524,28.907422,46.015229,74.148413,-101.343748,-13.807397,3162.228860,2514.609322,-4314.239866,-1661.834683,-3103.508597,-788.333264,-0.001086,-0.001823,0.466415,1.500000,0.048597,0.124838,0.461816,0.515227
8.574212,32.564351,14.666898,0.046427,2.837668,-7.795725,6.906766,0.002480,9.502991,-4.262552,0.023303,32.848091,28.904865,46.087027,74.452850,-96.783752,-18.101178,3164.651199,2515.292751,-4218.067168,-1665.724998,-3097.343141,-789.842434,-0.000654,-0.001834,0.468174,1.500000,0.046211,0.123194,0.462300,0.516021
8.575991,32.550476,14.679177,0.046431,2.839039,-7.804532,6.900258,0.002471,9.503609,-4.266751,0.023529,32.867026,28.903686,46.158880,74.758295,-73.831795,-18.706967,3167.005981,2516.010641,-4127.734259,-1669.313402,-3091.163895,-791.383022,-0.000405,-0.001660,0.469950,1.500000,0.045468,0.122774,0.462794,0.516820
8.577770,32.536586,14.691446,0.046435,2.840417,-7.813308,6.893819,0.002464,9.504194,-4.271096,0.023751,32.875726,28.902232,46.230770,75.064673,-61.590622,-17.327415,3169.272981,2516.785356,-4053.668234,-1672.448751,-3084.959406,-792.954947,-0.000443,-0.001463,0.471740,1.500000,0.045222,0.122728,0.463299,0.517624
8.580000,32.519149,14.706811,0.046441,2.842153,-7.824261,6.885810,0.002455,9.504870,-4.276718,0.024028,32.883774,28.898985,46.320909,75.449935,-64.884652,-14.921940,3171.956332,2517.878168,-3982.526432,-1675.853956,-3077.123750,-794.973397,-0.000567,-0.001262,0.474002,1.500000,0.045106,0.122820,0.463943,0.518639
8.582230,32.501688,14.722158,0.046446,2.843900,-7.835162,6.877843,0.002446,9.505475,-4.282505,0.024304,32.895376,28.894066,46.410984,75.836206,-70.106151,-12.829916,3174.431243,2519.142897,-3930.301654,-1678.880488,-3069.201613,-797.050573,-0.000576,-0.001125,0.476281,1.500000,0.045042,0.122957,0.464600,0.519661
8.586847,32.465461,14.753875,0.046458,2.847546,-7.857622,6.861422,0.002430,9.506540,-4.294928,0.024879,32.921434,28.880279,46.596714,76.637424,-67.772586,-10.360076,3178.776517,2522.370760,-3860.265238,-1684.800079,-3052.476736,-801.561703,-0.000522,-0.000985,0.481016,1.500000,0.044915,0.123264,0.465991,0.521805
8.590000,32.440663,14.775491,0.046465,2.850060,-7.872899,6.850236,0.002421,9.507138,-4.303717,0.025277,32.937372,28.869291,46.722480,77.184326,-66.954661,-9.736638,3181.086741,2525.038940,-3830.625976,-1689.010970,-3040.818074,-804.815702,-0.000536,-0.000955,0.484240,1.500000,0.044816,0.123477,0.466964,0.523289
8.595807,32.394862,14.815211,0.046479,2.854739,-7.900937,6.829630,0.002409,9.507968,-4.320477,0.026024,32.967204,28.848062,46.950306,78.186542,-67.487184,-9.481846,3183.902882,2530.798479,-3792.703544,-1697.939375,-3019.019780,-811.180290,-0.000537,-0.000945,0.490099,1.500000,0.044610,0.123875,0.468800,0.526069
8.597414,32.382160,14.826181,0.046483,2.856045,-7.908673,6.823959,0.002407,9.508145,-4.325276,0.026232,32.979664,28.843214,47.012280,78.462100,-85.083224,-14.285709,3184.360384,2532.556524,-3703.828492,-1702.116057,-3012.950018,-813.022766,-0.000829,-0.001859,0.491698,1.500000,0.033789,0.116150,0.469319,0.526847
8.599021,32.369445,14.837143,0.046487,2.857356,-7.916349,6.818389,0.002406,9.508277,-4.330242,0.026437,33.000131,28.841513,47.073700,78.736611,-94.429207,-20.693703,3184.690806,2534.373548,-3529.273737,-1707.722231,-3006.877006,-814.897166,-0.000571,-0.002051,0.493301,1.500000,0.030018,0.113568,0.469848,0.527627
8.600000,32.361693,14.843816,0.046489,2.858157,-7.920984,6.815061,0.002407,9.508327,-4.333365,0.026561,33.012305,28.841801,47.110827,78.903273,-85.446771,-22.807798,3184.834051,2535.510735,-3417.826627,-1711.222749,-3003.173774,-816.053960,-0.000376,-0.002019,0.494283,1.500000,0.029078,0.112991,0.470177,0.528103
8.601646,32.348644,14.855032,0.046493,2.859507,-7.928721,6.809574,0.002408,9.508374,-4.338781,0.026766,33.025034,28.843117,47.172743,79.182524,-65.869903,-23.757414,3184.966585,2537.489655,-3248.691120,-1716.946601,-2996.932389,-818.025270,-0.000254,-0.001889,0.495939,1.500000,0.028343,0.112642,0.470738,0.528902
8.603830,32.331318,14.869896,0.046499,2.861305,-7.938883,6.802468,0.002411,9.508364,-4.346231,0.027040,33.032381,28.844670,47.253802,79.550646,-59.136300,-22.468685,3184.882043,2540.296336,-3068.919729,-1724.178553,-2988.610411,-820.694793,-0.000357,-0.001703,0.498139,1.500000,0.028012,0.112662,0.471498,0.529963
8.606014,32.313969,14.884745,0.046504,2.863110,-7.948943,6.795497,0.002415,9.508266,-4.353919,0.027320,33.040616,28.845000,47.333622,79.915836,-66.087621,-20.595735,3184.428456,2543.388489,-2935.340721,-1731.151316,-2980.206738,-823.438237,-0.000419,-0.001574,0.500338,1.500000,0.027882,0.112841,0.472271,0.531023
8.608792,32.291872,14.903608,0.046511,2.865414,-7.961630,6.786756,0.002423,9.508035,-4.363956,0.027691,33.055000,28.843732,47.433388,80.375418,-66.974430,-18.974618,3183.229762,2547.825553,-2814.713616,-1740.020600,-2969.348099,-827.056637,-0.000370,-0.001496,0.503120,1.500000,0.027757,0.113111,0.473270,0.532372
8.610000,32.282251,14.911804,0.046514,2.866420,-7.967120,6.782986,0.002427,9.507905,-4.368395,0.027858,33.060911,28.842777,47.476191,80.573415,-65.160643,-18.608308,3182.478908,2549.941954,-2775.073539,-1743.970537,-2964.555809,-828.680684,-0.000357,-0.001484,0.504322,1.500000,0.027701,0.113231,0.473708,0.532960
